method_id,checkpoint_seed,checkpoint_variant,sequence_index,task_index,task_cost_pddl
anticipatory_dqn_greedy,0,final,5,44,2075.0
anticipatory_dqn_greedy,0,final,5,45,900.0
anticipatory_dqn_greedy,0,final,5,46,2275.0
anticipatory_dqn_greedy,0,final,5,47,850.0
anticipatory_dqn_greedy,0,final,5,48,0.0
anticipatory_dqn_greedy,0,final,5,49,0.0
myopic_dqn_greedy,0,final,5,0,0.0
myopic_dqn_greedy,0,final,5,1,650.0
myopic_dqn_greedy,0,final,5,2,1875.0
myopic_dqn_greedy,0,final,5,3,2075.0
myopic_dqn_greedy,0,final,5,4,0.0
myopic_dqn_greedy,0,final,5,5,2850.0
myopic_dqn_greedy,0,final,5,6,700.0
myopic_dqn_greedy,0,final,5,7,0.0
myopic_dqn_greedy,0,final,5,8,2750.0
myopic_dqn_greedy,0,final,5,9,2075.0
myopic_dqn_greedy,0,final,5,10,0.0
myopic_dqn_greedy,0,final,5,11,2075.0
myopic_dqn_greedy,0,final,5,12,100.0
myopic_dqn_greedy,0,final,5,13,2750.0
myopic_dqn_greedy,0,final,5,14,2075.0
myopic_dqn_greedy,0,final,5,15,1300.0
myopic_dqn_greedy,0,final,5,16,1600.0
myopic_dqn_greedy,0,final,5,17,850.0
myopic_dqn_greedy,0,final,5,18,2275.0
myopic_dqn_greedy,0,final,5,19,900.0
myopic_dqn_greedy,0,final,5,20,0.0
myopic_dqn_greedy,0,final,5,21,1300.0
myopic_dqn_greedy,0,final,5,22,2075.0
myopic_dqn_greedy,0,final,5,23,1300.0
myopic_dqn_greedy,0,final,5,24,700.0
myopic_dqn_greedy,0,final,5,25,1400.0
myopic_dqn_greedy,0,final,5,26,2075.0
myopic_dqn_greedy,0,final,5,27,2850.0
myopic_dqn_greedy,0,final,5,28,2850.0
myopic_dqn_greedy,0,final,5,29,0.0
myopic_dqn_greedy,0,final,5,30,900.0
myopic_dqn_greedy,0,final,5,31,3100.0
myopic_dqn_greedy,0,final,5,32,925.0
myopic_dqn_greedy,0,final,5,33,2275.0
myopic_dqn_greedy,0,final,5,34,0.0
myopic_dqn_greedy,0,final,5,35,0.0
myopic_dqn_greedy,0,final,5,36,2075.0
myopic_dqn_greedy,0,final,5,37,2850.0
myopic_dqn_greedy,0,final,5,38,2075.0
myopic_dqn_greedy,0,final,5,39,1100.0
myopic_dqn_greedy,0,final,5,40,1300.0
myopic_dqn_greedy,0,final,5,41,1300.0
myopic_dqn_greedy,0,final,5,42,2075.0
myopic_dqn_greedy,0,final,5,43,2850.0
myopic_dqn_greedy,0,final,5,44,2075.0
myopic_dqn_greedy,0,final,5,45,900.0
myopic_dqn_greedy,0,final,5,46,2275.0
myopic_dqn_greedy,0,final,5,47,850.0
myopic_dqn_greedy,0,final,5,48,0.0
myopic_dqn_greedy,0,final,5,49,0.0
anticipatory_dqn_greedy,0,final,6,0,700.0
anticipatory_dqn_greedy,0,final,6,1,0.0
anticipatory_dqn_greedy,0,final,6,2,300.0
anticipatory_dqn_greedy,0,final,6,3,0.0
anticipatory_dqn_greedy,0,final,6,4,1775.0
anticipatory_dqn_greedy,0,final,6,5,0.0
anticipatory_dqn_greedy,0,final,6,6,1300.0
anticipatory_dqn_greedy,0,final,6,7,0.0
anticipatory_dqn_greedy,0,final,6,8,1300.0
anticipatory_dqn_greedy,0,final,6,9,1300.0
anticipatory_dqn_greedy,0,final,6,10,800.0
anticipatory_dqn_greedy,0,final,6,11,100.0
anticipatory_dqn_greedy,0,final,6,12,2750.0
anticipatory_dqn_greedy,0,final,6,13,1875.0
anticipatory_dqn_greedy,0,final,6,14,0.0
anticipatory_dqn_greedy,0,final,6,15,0.0
anticipatory_dqn_greedy,0,final,6,16,0.0
anticipatory_dqn_greedy,0,final,6,17,1300.0
anticipatory_dqn_greedy,0,final,6,18,400.0
anticipatory_dqn_greedy,0,final,6,19,1975.0
anticipatory_dqn_greedy,0,final,6,20,1300.0
anticipatory_dqn_greedy,0,final,6,21,0.0
anticipatory_dqn_greedy,0,final,6,22,2075.0
anticipatory_dqn_greedy,0,final,6,23,14225.0
anticipatory_dqn_greedy,0,final,6,24,0.0
anticipatory_dqn_greedy,0,final,6,25,0.0
anticipatory_dqn_greedy,0,final,6,26,0.0
anticipatory_dqn_greedy,0,final,6,27,3050.0
anticipatory_dqn_greedy,0,final,6,28,2850.0
anticipatory_dqn_greedy,0,final,6,29,0.0
anticipatory_dqn_greedy,0,final,6,30,2075.0
anticipatory_dqn_greedy,0,final,6,31,1300.0
anticipatory_dqn_greedy,0,final,6,32,0.0
anticipatory_dqn_greedy,0,final,6,33,2075.0
anticipatory_dqn_greedy,0,final,6,34,2850.0
anticipatory_dqn_greedy,0,final,6,35,2075.0
anticipatory_dqn_greedy,0,final,6,36,0.0
anticipatory_dqn_greedy,0,final,6,37,0.0
anticipatory_dqn_greedy,0,final,6,38,0.0
anticipatory_dqn_greedy,0,final,6,39,2075.0
anticipatory_dqn_greedy,0,final,6,40,2075.0
anticipatory_dqn_greedy,0,final,6,41,2075.0
anticipatory_dqn_greedy,0,final,6,42,0.0
anticipatory_dqn_greedy,0,final,6,43,2075.0
anticipatory_dqn_greedy,0,final,6,44,2075.0
anticipatory_dqn_greedy,0,final,6,45,2850.0
anticipatory_dqn_greedy,0,final,6,46,250.0
anticipatory_dqn_greedy,0,final,6,47,1250.0
anticipatory_dqn_greedy,0,final,6,48,0.0
anticipatory_dqn_greedy,0,final,6,49,2075.0
myopic_dqn_greedy,0,final,6,0,700.0
myopic_dqn_greedy,0,final,6,1,0.0
myopic_dqn_greedy,0,final,6,2,300.0
myopic_dqn_greedy,0,final,6,3,0.0
myopic_dqn_greedy,0,final,6,4,1775.0
myopic_dqn_greedy,0,final,6,5,0.0
myopic_dqn_greedy,0,final,6,6,1300.0
myopic_dqn_greedy,0,final,6,7,0.0
myopic_dqn_greedy,0,final,6,8,1300.0
myopic_dqn_greedy,0,final,6,9,1300.0
myopic_dqn_greedy,0,final,6,10,800.0
myopic_dqn_greedy,0,final,6,11,400.0
myopic_dqn_greedy,0,final,6,12,2750.0
myopic_dqn_greedy,0,final,6,13,1875.0
myopic_dqn_greedy,0,final,6,14,0.0
myopic_dqn_greedy,0,final,6,15,0.0
myopic_dqn_greedy,0,final,6,16,0.0
myopic_dqn_greedy,0,final,6,17,1300.0
myopic_dqn_greedy,0,final,6,18,400.0
myopic_dqn_greedy,0,final,6,19,1400.0
myopic_dqn_greedy,0,final,6,20,1300.0
myopic_dqn_greedy,0,final,6,21,0.0
myopic_dqn_greedy,0,final,6,22,2075.0
myopic_dqn_greedy,0,final,6,23,400.0
myopic_dqn_greedy,0,final,6,24,0.0
myopic_dqn_greedy,0,final,6,25,0.0
myopic_dqn_greedy,0,final,6,26,0.0
myopic_dqn_greedy,0,final,6,27,2700.0
myopic_dqn_greedy,0,final,6,28,2850.0
myopic_dqn_greedy,0,final,6,29,0.0
myopic_dqn_greedy,0,final,6,30,2075.0
myopic_dqn_greedy,0,final,6,31,1300.0
myopic_dqn_greedy,0,final,6,32,0.0
myopic_dqn_greedy,0,final,6,33,2075.0
myopic_dqn_greedy,0,final,6,34,2850.0
myopic_dqn_greedy,0,final,6,35,2075.0
myopic_dqn_greedy,0,final,6,36,0.0
myopic_dqn_greedy,0,final,6,37,0.0
myopic_dqn_greedy,0,final,6,38,0.0
myopic_dqn_greedy,0,final,6,39,2075.0
myopic_dqn_greedy,0,final,6,40,2075.0
myopic_dqn_greedy,0,final,6,41,2075.0
myopic_dqn_greedy,0,final,6,42,0.0
myopic_dqn_greedy,0,final,6,43,2075.0
myopic_dqn_greedy,0,final,6,44,2075.0
myopic_dqn_greedy,0,final,6,45,2850.0
myopic_dqn_greedy,0,final,6,46,250.0
myopic_dqn_greedy,0,final,6,47,2100.0
myopic_dqn_greedy,0,final,6,48,0.0
myopic_dqn_greedy,0,final,6,49,2075.0
anticipatory_dqn_greedy,0,final,7,0,1400.0
anticipatory_dqn_greedy,0,final,7,1,1825.0
anticipatory_dqn_greedy,0,final,7,2,1675.0
anticipatory_dqn_greedy,0,final,7,3,850.0
anticipatory_dqn_greedy,0,final,7,4,650.0
anticipatory_dqn_greedy,0,final,7,5,1875.0
anticipatory_dqn_greedy,0,final,7,6,2075.0
anticipatory_dqn_greedy,0,final,7,7,2850.0
anticipatory_dqn_greedy,0,final,7,8,1600.0
anticipatory_dqn_greedy,0,final,7,9,2075.0
anticipatory_dqn_greedy,0,final,7,10,2075.0
anticipatory_dqn_greedy,0,final,7,11,850.0
anticipatory_dqn_greedy,0,final,7,12,0.0
anticipatory_dqn_greedy,0,final,7,13,3050.0
anticipatory_dqn_greedy,0,final,7,14,0.0
anticipatory_dqn_greedy,0,final,7,15,2850.0
anticipatory_dqn_greedy,0,final,7,16,2850.0
anticipatory_dqn_greedy,0,final,7,17,2075.0
anticipatory_dqn_greedy,0,final,7,18,1300.0
anticipatory_dqn_greedy,0,final,7,19,2075.0
anticipatory_dqn_greedy,0,final,7,20,2850.0
anticipatory_dqn_greedy,0,final,7,21,2850.0
anticipatory_dqn_greedy,0,final,7,22,0.0
anticipatory_dqn_greedy,0,final,7,23,1000.0
anticipatory_dqn_greedy,0,final,7,24,2750.0
anticipatory_dqn_greedy,0,final,7,25,2075.0
anticipatory_dqn_greedy,0,final,7,26,1300.0
anticipatory_dqn_greedy,0,final,7,27,2075.0
anticipatory_dqn_greedy,0,final,7,28,2075.0
anticipatory_dqn_greedy,0,final,7,29,1300.0
anticipatory_dqn_greedy,0,final,7,30,1300.0
anticipatory_dqn_greedy,0,final,7,31,2075.0
anticipatory_dqn_greedy,0,final,7,32,2850.0
anticipatory_dqn_greedy,0,final,7,33,2075.0
anticipatory_dqn_greedy,0,final,7,34,0.0
anticipatory_dqn_greedy,0,final,7,35,1300.0
anticipatory_dqn_greedy,0,final,7,36,1300.0
anticipatory_dqn_greedy,0,final,7,37,900.0
anticipatory_dqn_greedy,0,final,7,38,1725.0
anticipatory_dqn_greedy,0,final,7,39,250.0
anticipatory_dqn_greedy,0,final,7,40,250.0
anticipatory_dqn_greedy,0,final,7,41,250.0
anticipatory_dqn_greedy,0,final,7,42,250.0
anticipatory_dqn_greedy,0,final,7,43,1050.0
anticipatory_dqn_greedy,0,final,7,44,1850.0
anticipatory_dqn_greedy,0,final,7,45,1850.0
anticipatory_dqn_greedy,0,final,7,46,0.0
anticipatory_dqn_greedy,0,final,7,47,1175.0
anticipatory_dqn_greedy,0,final,7,48,1850.0
anticipatory_dqn_greedy,0,final,7,49,1050.0
myopic_dqn_greedy,0,final,7,0,1400.0
myopic_dqn_greedy,0,final,7,1,6400.0
myopic_dqn_greedy,0,final,7,2,1675.0
myopic_dqn_greedy,0,final,7,3,850.0
myopic_dqn_greedy,0,final,7,4,1000.0
myopic_dqn_greedy,0,final,7,5,1875.0
myopic_dqn_greedy,0,final,7,6,2075.0
myopic_dqn_greedy,0,final,7,7,2850.0
myopic_dqn_greedy,0,final,7,8,1600.0
myopic_dqn_greedy,0,final,7,9,2075.0
myopic_dqn_greedy,0,final,7,10,2075.0
myopic_dqn_greedy,0,final,7,11,850.0
myopic_dqn_greedy,0,final,7,12,0.0
myopic_dqn_greedy,0,final,7,13,3050.0
myopic_dqn_greedy,0,final,7,14,0.0
myopic_dqn_greedy,0,final,7,15,2850.0
myopic_dqn_greedy,0,final,7,16,2850.0
myopic_dqn_greedy,0,final,7,17,2075.0
myopic_dqn_greedy,0,final,7,18,1300.0
myopic_dqn_greedy,0,final,7,19,2075.0
myopic_dqn_greedy,0,final,7,20,2850.0
myopic_dqn_greedy,0,final,7,21,2850.0
myopic_dqn_greedy,0,final,7,22,0.0
myopic_dqn_greedy,0,final,7,23,1000.0
myopic_dqn_greedy,0,final,7,24,3025.0
myopic_dqn_greedy,0,final,7,25,2075.0
myopic_dqn_greedy,0,final,7,26,1300.0
myopic_dqn_greedy,0,final,7,27,2075.0
myopic_dqn_greedy,0,final,7,28,2075.0
myopic_dqn_greedy,0,final,7,29,1300.0
myopic_dqn_greedy,0,final,7,30,1300.0
myopic_dqn_greedy,0,final,7,31,2075.0
myopic_dqn_greedy,0,final,7,32,2850.0
myopic_dqn_greedy,0,final,7,33,2075.0
myopic_dqn_greedy,0,final,7,34,0.0
myopic_dqn_greedy,0,final,7,35,1300.0
myopic_dqn_greedy,0,final,7,36,1300.0
myopic_dqn_greedy,0,final,7,37,900.0
myopic_dqn_greedy,0,final,7,38,1500.0
myopic_dqn_greedy,0,final,7,39,1300.0
myopic_dqn_greedy,0,final,7,40,1300.0
myopic_dqn_greedy,0,final,7,41,1300.0
myopic_dqn_greedy,0,final,7,42,1300.0
myopic_dqn_greedy,0,final,7,43,2075.0
myopic_dqn_greedy,0,final,7,44,2850.0
myopic_dqn_greedy,0,final,7,45,2850.0
myopic_dqn_greedy,0,final,7,46,0.0
myopic_dqn_greedy,0,final,7,47,1175.0
myopic_dqn_greedy,0,final,7,48,2850.0
myopic_dqn_greedy,0,final,7,49,2075.0
anticipatory_dqn_greedy,0,final,8,0,700.0
anticipatory_dqn_greedy,0,final,8,1,0.0
anticipatory_dqn_greedy,0,final,8,2,0.0
anticipatory_dqn_greedy,0,final,8,3,0.0
anticipatory_dqn_greedy,0,final,8,4,1475.0
anticipatory_dqn_greedy,0,final,8,5,900.0
anticipatory_dqn_greedy,0,final,8,6,1300.0
anticipatory_dqn_greedy,0,final,8,7,800.0
anticipatory_dqn_greedy,0,final,8,8,2650.0
anticipatory_dqn_greedy,0,final,8,9,2850.0
anticipatory_dqn_greedy,0,final,8,10,850.0
anticipatory_dqn_greedy,0,final,8,11,3050.0
anticipatory_dqn_greedy,0,final,8,12,2850.0
anticipatory_dqn_greedy,0,final,8,13,2850.0
anticipatory_dqn_greedy,0,final,8,14,0.0
anticipatory_dqn_greedy,0,final,8,15,2850.0
anticipatory_dqn_greedy,0,final,8,16,2075.0
anticipatory_dqn_greedy,0,final,8,17,1600.0
anticipatory_dqn_greedy,0,final,8,18,2075.0
anticipatory_dqn_greedy,0,final,8,19,2075.0
anticipatory_dqn_greedy,0,final,8,20,850.0
anticipatory_dqn_greedy,0,final,8,21,2275.0
anticipatory_dqn_greedy,0,final,8,22,1000.0
anticipatory_dqn_greedy,0,final,8,23,10025.0
anticipatory_dqn_greedy,0,final,8,24,2775.0
anticipatory_dqn_greedy,0,final,8,25,2850.0
anticipatory_dqn_greedy,0,final,8,26,2075.0
anticipatory_dqn_greedy,0,final,8,27,2075.0
anticipatory_dqn_greedy,0,final,8,28,1675.0
anticipatory_dqn_greedy,0,final,8,29,2850.0
anticipatory_dqn_greedy,0,final,8,30,850.0
anticipatory_dqn_greedy,0,final,8,31,0.0
anticipatory_dqn_greedy,0,final,8,32,2275.0
anticipatory_dqn_greedy,0,final,8,33,2075.0
anticipatory_dqn_greedy,0,final,8,34,2075.0
anticipatory_dqn_greedy,0,final,8,35,2075.0
anticipatory_dqn_greedy,0,final,8,36,2075.0
anticipatory_dqn_greedy,0,final,8,37,0.0
anticipatory_dqn_greedy,0,final,8,38,0.0
anticipatory_dqn_greedy,0,final,8,39,1300.0
anticipatory_dqn_greedy,0,final,8,40,1300.0
anticipatory_dqn_greedy,0,final,8,41,900.0
anticipatory_dqn_greedy,0,final,8,42,2275.0
anticipatory_dqn_greedy,0,final,8,43,2850.0
anticipatory_dqn_greedy,0,final,8,44,2850.0
anticipatory_dqn_greedy,0,final,8,45,0.0
anticipatory_dqn_greedy,0,final,8,46,0.0
anticipatory_dqn_greedy,0,final,8,47,2850.0
anticipatory_dqn_greedy,0,final,8,48,2850.0
anticipatory_dqn_greedy,0,final,8,49,0.0
myopic_dqn_greedy,0,final,8,0,700.0
myopic_dqn_greedy,0,final,8,1,0.0
myopic_dqn_greedy,0,final,8,2,0.0
myopic_dqn_greedy,0,final,8,3,0.0
myopic_dqn_greedy,0,final,8,4,1475.0
myopic_dqn_greedy,0,final,8,5,900.0
myopic_dqn_greedy,0,final,8,6,1300.0
myopic_dqn_greedy,0,final,8,7,800.0
myopic_dqn_greedy,0,final,8,8,2650.0
myopic_dqn_greedy,0,final,8,9,2850.0
myopic_dqn_greedy,0,final,8,10,850.0
myopic_dqn_greedy,0,final,8,11,3050.0
myopic_dqn_greedy,0,final,8,12,2850.0
myopic_dqn_greedy,0,final,8,13,2850.0
myopic_dqn_greedy,0,final,8,14,0.0
myopic_dqn_greedy,0,final,8,15,2850.0
myopic_dqn_greedy,0,final,8,16,2075.0
myopic_dqn_greedy,0,final,8,17,1600.0
myopic_dqn_greedy,0,final,8,18,2075.0
myopic_dqn_greedy,0,final,8,19,2075.0
myopic_dqn_greedy,0,final,8,20,850.0
myopic_dqn_greedy,0,final,8,21,2275.0
myopic_dqn_greedy,0,final,8,22,1000.0
myopic_dqn_greedy,0,final,8,23,575.0
myopic_dqn_greedy,0,final,8,24,3100.0
myopic_dqn_greedy,0,final,8,25,2850.0
myopic_dqn_greedy,0,final,8,26,2075.0
myopic_dqn_greedy,0,final,8,27,2075.0
myopic_dqn_greedy,0,final,8,28,1675.0
myopic_dqn_greedy,0,final,8,29,2650.0
myopic_dqn_greedy,0,final,8,30,850.0
myopic_dqn_greedy,0,final,8,31,0.0
myopic_dqn_greedy,0,final,8,32,2275.0
myopic_dqn_greedy,0,final,8,33,2075.0
myopic_dqn_greedy,0,final,8,34,2075.0
myopic_dqn_greedy,0,final,8,35,2075.0
myopic_dqn_greedy,0,final,8,36,2075.0
myopic_dqn_greedy,0,final,8,37,0.0
myopic_dqn_greedy,0,final,8,38,0.0
myopic_dqn_greedy,0,final,8,39,1300.0
myopic_dqn_greedy,0,final,8,40,1300.0
myopic_dqn_greedy,0,final,8,41,900.0
myopic_dqn_greedy,0,final,8,42,2275.0
myopic_dqn_greedy,0,final,8,43,2850.0
myopic_dqn_greedy,0,final,8,44,2850.0
myopic_dqn_greedy,0,final,8,45,0.0
myopic_dqn_greedy,0,final,8,46,0.0
myopic_dqn_greedy,0,final,8,47,2850.0
myopic_dqn_greedy,0,final,8,48,2850.0
myopic_dqn_greedy,0,final,8,49,0.0
anticipatory_dqn_greedy,0,final,9,0,1400.0
anticipatory_dqn_greedy,0,final,9,1,1675.0
anticipatory_dqn_greedy,0,final,9,2,850.0
anticipatory_dqn_greedy,0,final,9,3,6350.0
anticipatory_dqn_greedy,0,final,9,4,6400.0
anticipatory_dqn_greedy,0,final,9,5,6400.0
anticipatory_dqn_greedy,0,final,9,6,6400.0
anticipatory_dqn_greedy,0,final,9,7,6400.0
anticipatory_dqn_greedy,0,final,9,8,1075.0
anticipatory_dqn_greedy,0,final,9,9,975.0
anticipatory_dqn_greedy,0,final,9,10,2850.0
anticipatory_dqn_greedy,0,final,9,11,2850.0
anticipatory_dqn_greedy,0,final,9,12,2850.0
anticipatory_dqn_greedy,0,final,9,13,2850.0
anticipatory_dqn_greedy,0,final,9,14,400.0
anticipatory_dqn_greedy,0,final,9,15,2750.0
anticipatory_dqn_greedy,0,final,9,16,2850.0
anticipatory_dqn_greedy,0,final,9,17,2850.0
anticipatory_dqn_greedy,0,final,9,18,900.0
anticipatory_dqn_greedy,0,final,9,19,3050.0
anticipatory_dqn_greedy,0,final,9,20,2075.0
anticipatory_dqn_greedy,0,final,9,21,2075.0
anticipatory_dqn_greedy,0,final,9,22,2850.0
anticipatory_dqn_greedy,0,final,9,23,2850.0
anticipatory_dqn_greedy,0,final,9,24,2075.0
anticipatory_dqn_greedy,0,final,9,25,1300.0
anticipatory_dqn_greedy,0,final,9,26,0.0
anticipatory_dqn_greedy,0,final,9,27,0.0
anticipatory_dqn_greedy,0,final,9,28,0.0
anticipatory_dqn_greedy,0,final,9,29,1300.0
anticipatory_dqn_greedy,0,final,9,30,0.0
anticipatory_dqn_greedy,0,final,9,31,1300.0
anticipatory_dqn_greedy,0,final,9,32,2075.0
anticipatory_dqn_greedy,0,final,9,33,2850.0
anticipatory_dqn_greedy,0,final,9,34,2075.0
anticipatory_dqn_greedy,0,final,9,35,100.0
anticipatory_dqn_greedy,0,final,9,36,0.0
anticipatory_dqn_greedy,0,final,9,37,1200.0
anticipatory_dqn_greedy,0,final,9,38,100.0
anticipatory_dqn_greedy,0,final,9,39,1975.0
anticipatory_dqn_greedy,0,final,9,40,2850.0
anticipatory_dqn_greedy,0,final,9,41,0.0
anticipatory_dqn_greedy,0,final,9,42,0.0
anticipatory_dqn_greedy,0,final,9,43,2075.0
anticipatory_dqn_greedy,0,final,9,44,1300.0
anticipatory_dqn_greedy,0,final,9,45,1300.0
anticipatory_dqn_greedy,0,final,9,46,1300.0
anticipatory_dqn_greedy,0,final,9,47,0.0
anticipatory_dqn_greedy,0,final,9,48,100.0
anticipatory_dqn_greedy,0,final,9,49,1975.0
myopic_dqn_greedy,0,final,9,0,1400.0
myopic_dqn_greedy,0,final,9,1,1675.0
myopic_dqn_greedy,0,final,9,2,850.0
myopic_dqn_greedy,0,final,9,3,1500.0
myopic_dqn_greedy,0,final,9,4,800.0
myopic_dqn_greedy,0,final,9,5,1875.0
myopic_dqn_greedy,0,final,9,6,2075.0
myopic_dqn_greedy,0,final,9,7,2075.0
myopic_dqn_greedy,0,final,9,8,1000.0
myopic_dqn_greedy,0,final,9,9,2175.0
myopic_dqn_greedy,0,final,9,10,2850.0
myopic_dqn_greedy,0,final,9,11,2850.0
myopic_dqn_greedy,0,final,9,12,2850.0
myopic_dqn_greedy,0,final,9,13,2850.0
myopic_dqn_greedy,0,final,9,14,400.0
myopic_dqn_greedy,0,final,9,15,3025.0
myopic_dqn_greedy,0,final,9,16,2850.0
myopic_dqn_greedy,0,final,9,17,2850.0
myopic_dqn_greedy,0,final,9,18,900.0
myopic_dqn_greedy,0,final,9,19,3050.0
myopic_dqn_greedy,0,final,9,20,2075.0
myopic_dqn_greedy,0,final,9,21,2075.0
myopic_dqn_greedy,0,final,9,22,2850.0
myopic_dqn_greedy,0,final,9,23,2850.0
myopic_dqn_greedy,0,final,9,24,2075.0
myopic_dqn_greedy,0,final,9,25,1300.0
myopic_dqn_greedy,0,final,9,26,0.0
myopic_dqn_greedy,0,final,9,27,0.0
myopic_dqn_greedy,0,final,9,28,0.0
myopic_dqn_greedy,0,final,9,29,1300.0
myopic_dqn_greedy,0,final,9,30,0.0
myopic_dqn_greedy,0,final,9,31,1300.0
myopic_dqn_greedy,0,final,9,32,2075.0
myopic_dqn_greedy,0,final,9,33,2850.0
myopic_dqn_greedy,0,final,9,34,2075.0
myopic_dqn_greedy,0,final,9,35,100.0
myopic_dqn_greedy,0,final,9,36,0.0
myopic_dqn_greedy,0,final,9,37,1200.0
myopic_dqn_greedy,0,final,9,38,100.0
myopic_dqn_greedy,0,final,9,39,1975.0
myopic_dqn_greedy,0,final,9,40,2850.0
myopic_dqn_greedy,0,final,9,41,0.0
myopic_dqn_greedy,0,final,9,42,0.0
myopic_dqn_greedy,0,final,9,43,2075.0
myopic_dqn_greedy,0,final,9,44,1300.0
myopic_dqn_greedy,0,final,9,45,1300.0
myopic_dqn_greedy,0,final,9,46,1300.0
myopic_dqn_greedy,0,final,9,47,300.0
myopic_dqn_greedy,0,final,9,48,400.0
myopic_dqn_greedy,0,final,9,49,1975.0
anticipatory_dqn_greedy,16,final,0,0,1400.0
anticipatory_dqn_greedy,16,final,0,1,1050.0
anticipatory_dqn_greedy,16,final,0,2,1825.0
anticipatory_dqn_greedy,16,final,0,3,2375.0
anticipatory_dqn_greedy,16,final,0,4,12700.0
anticipatory_dqn_greedy,16,final,0,5,2550.0
anticipatory_dqn_greedy,16,final,0,6,900.0
anticipatory_dqn_greedy,16,final,0,7,2275.0
anticipatory_dqn_greedy,16,final,0,8,2075.0
anticipatory_dqn_greedy,16,final,0,9,2075.0
anticipatory_dqn_greedy,16,final,0,10,1300.0
anticipatory_dqn_greedy,16,final,0,11,2075.0
anticipatory_dqn_greedy,16,final,0,12,2075.0
anticipatory_dqn_greedy,16,final,0,13,3200.0
anticipatory_dqn_greedy,16,final,0,14,900.0
anticipatory_dqn_greedy,16,final,0,15,2275.0
anticipatory_dqn_greedy,16,final,0,16,2075.0
anticipatory_dqn_greedy,16,final,0,17,2075.0
anticipatory_dqn_greedy,16,final,0,18,0.0
anticipatory_dqn_greedy,16,final,0,19,2075.0
anticipatory_dqn_greedy,16,final,0,20,10325.0
anticipatory_dqn_greedy,16,final,0,21,0.0
anticipatory_dqn_greedy,16,final,0,22,2125.0
anticipatory_dqn_greedy,16,final,0,23,0.0
anticipatory_dqn_greedy,16,final,0,24,0.0
anticipatory_dqn_greedy,16,final,0,25,2850.0
anticipatory_dqn_greedy,16,final,0,26,400.0
anticipatory_dqn_greedy,16,final,0,27,3025.0
anticipatory_dqn_greedy,16,final,0,28,2075.0
anticipatory_dqn_greedy,16,final,0,29,0.0
anticipatory_dqn_greedy,16,final,0,30,0.0
anticipatory_dqn_greedy,16,final,0,31,0.0
anticipatory_dqn_greedy,16,final,0,32,1850.0
anticipatory_dqn_greedy,16,final,0,33,1825.0
anticipatory_dqn_greedy,16,final,0,34,0.0
anticipatory_dqn_greedy,16,final,0,35,1050.0
anticipatory_dqn_greedy,16,final,0,36,0.0
anticipatory_dqn_greedy,16,final,0,37,0.0
anticipatory_dqn_greedy,16,final,0,38,650.0
anticipatory_dqn_greedy,16,final,0,39,0.0
anticipatory_dqn_greedy,16,final,0,40,0.0
anticipatory_dqn_greedy,16,final,0,41,0.0
anticipatory_dqn_greedy,16,final,0,42,1400.0
anticipatory_dqn_greedy,16,final,0,43,1500.0
anticipatory_dqn_greedy,16,final,0,44,1050.0
anticipatory_dqn_greedy,16,final,0,45,100.0
anticipatory_dqn_greedy,16,final,0,46,6400.0
anticipatory_dqn_greedy,16,final,0,47,0.0
anticipatory_dqn_greedy,16,final,0,48,0.0
anticipatory_dqn_greedy,16,final,0,49,0.0
myopic_dqn_greedy,16,final,0,0,2650.0
myopic_dqn_greedy,16,final,0,1,6400.0
myopic_dqn_greedy,16,final,0,2,6450.0
myopic_dqn_greedy,16,final,0,3,6525.0
myopic_dqn_greedy,16,final,0,4,12650.0
myopic_dqn_greedy,16,final,0,5,7500.0
myopic_dqn_greedy,16,final,0,6,3250.0
myopic_dqn_greedy,16,final,0,7,6400.0
myopic_dqn_greedy,16,final,0,8,6400.0
myopic_dqn_greedy,16,final,0,9,6400.0
myopic_dqn_greedy,16,final,0,10,6400.0
myopic_dqn_greedy,16,final,0,11,6400.0
myopic_dqn_greedy,16,final,0,12,6400.0
myopic_dqn_greedy,16,final,0,13,1625.0
myopic_dqn_greedy,16,final,0,14,14050.0
myopic_dqn_greedy,16,final,0,15,6350.0
myopic_dqn_greedy,16,final,0,16,12650.0
myopic_dqn_greedy,16,final,0,17,12800.0
myopic_dqn_greedy,16,final,0,18,14400.0
myopic_dqn_greedy,16,final,0,19,12650.0
myopic_dqn_greedy,16,final,0,20,3600.0
myopic_dqn_greedy,16,final,0,21,6575.0
myopic_dqn_greedy,16,final,0,22,1975.0
myopic_dqn_greedy,16,final,0,23,12375.0
myopic_dqn_greedy,16,final,0,24,12800.0
myopic_dqn_greedy,16,final,0,25,6400.0
myopic_dqn_greedy,16,final,0,26,3375.0
myopic_dqn_greedy,16,final,0,27,6475.0
myopic_dqn_greedy,16,final,0,28,3350.0
myopic_dqn_greedy,16,final,0,29,14325.0
myopic_dqn_greedy,16,final,0,30,2950.0
myopic_dqn_greedy,16,final,0,31,14375.0
myopic_dqn_greedy,16,final,0,32,25625.0
myopic_dqn_greedy,16,final,0,33,3350.0
myopic_dqn_greedy,16,final,0,34,14325.0
myopic_dqn_greedy,16,final,0,35,7500.0
myopic_dqn_greedy,16,final,0,36,12800.0
myopic_dqn_greedy,16,final,0,37,12800.0
myopic_dqn_greedy,16,final,0,38,3325.0
